u,g,r,i,z,redshift
20.67463,18.40093,17.22263,16.74738,16.373839999999998,0.15764792500000008
20.39219,18.58629,17.627,17.21656,16.906370000000003,0.1178259654999998
18.7325,17.2986,16.584979999999998,16.17718,15.87418,0.08173290049999993
18.64949,17.137999999999998,16.3745,15.97731,15.709970000000002,0.0845896950000001
20.11647,18.37949,17.59854,17.21389,16.97036,0.08197066099999996
20.25761,18.37609,17.55022,17.16934,16.8673,0.085613122
19.40779,18.02348,17.50694,17.17004,17.024639999999998,0.0736356646499999
20.07923,18.44991,17.4373,16.920679999999997,16.58259,0.14620322399999985
21.39783,19.2194,17.84026,17.26183,16.92599,0.23504354200000005
19.94043,18.21757,17.22297,16.77646,16.41144,0.12398760399999997
20.68238,18.62777,17.65271,17.23911,16.85847,0.12051746849999992
19.90985,18.20411,16.9954,16.4696,16.13673,0.1577363549999998
19.10501,17.77069,16.99585,16.52583,16.14053,0.11065119399999991
20.58624,18.34509,17.3451,17.06035,16.53346,0.12297025000000003
19.50534,17.598570000000002,16.54671,16.13356,15.79062,0.10168324699999999
20.34115,18.57109,17.418779999999998,16.92944,16.600839999999998,0.158703616
19.19995,18.17523,17.73708,17.40205,17.23893,0.08166442649999989
20.49729,18.84008,17.60866,17.10055,16.82154,0.19116191999999987
19.88117,18.4267,17.55965,17.14497,16.81083,0.13515775700000002
19.94864,17.87707,16.91027,16.43863,16.0584,0.11101226699999993
19.62533,18.00142,16.939329999999998,16.428910000000002,16.07517,0.13226797950000005
20.82568,19.09304,17.60458,17.066370000000003,16.747970000000002,0.23082701000000003
19.47907,17.567829999999997,16.65948,16.2371,15.91454,0.08202074449999996
17.84897,16.775170000000003,16.312520000000003,15.99008,15.83027,0.04456706550000001
20.2238,18.41684,17.43609,17.03111,16.66483,0.11172877699999993
20.43047,18.35017,17.27252,16.786270000000002,16.47113,0.14571292849999984
19.17638,17.57094,16.84564,16.44337,16.14581,0.09326441009999996
19.19645,17.65235,16.869410000000002,16.41595,16.0885,0.0932339545000001
19.62499,18.32125,17.64365,17.29293,17.02822,0.10933352699999999
19.23323,18.24346,17.53023,17.14374,16.921110000000002,0.12701294149999995
20.11728,18.80937,17.914920000000002,17.50088,17.21659,0.15160373550000017
19.43042,18.30289,17.45318,17.03379,16.84635,0.16243275699999998
19.78844,18.44484,17.85896,17.51461,17.462770000000003,0.06132309549999996
18.52416,17.28644,16.82762,16.47555,16.44356,0.05763861149999992
20.64586,18.4569,17.44961,16.98759,16.61613,0.1301603235
17.92224,16.87915,16.53181,16.29942,16.16481,0.030236396999999957
19.02892,17.35666,16.53206,16.10943,15.79761,0.07487676699999998
18.6733,17.277910000000002,16.58364,16.206210000000002,15.98634,0.07643928165000007
19.79692,18.63044,17.89369,17.49685,17.2363,0.14797601999999993
18.73797,17.43279,17.059089999999998,16.78935,16.68362,0.04627413100000001
19.02998,17.06564,16.09508,15.67143,15.342529999999998,0.0826565669999999
19.79119,18.26971,17.3079,16.8483,16.50123,0.13240005899999985
17.67182,16.04465,15.22894,14.81243,14.51115,0.051255316
20.20506,18.16605,17.19375,16.79964,16.4479,0.10896823399999997
18.92209,17.38799,16.79651,16.44404,16.194960000000002,0.075935029
17.743170000000003,15.84686,15.01526,14.60804,14.31012,0.042288645499999944
17.48046,15.56911,14.6171,14.12141,13.70974,0.05375329449999994
19.47633,18.17324,17.52802,17.19596,16.972360000000002,0.08311533899999986
17.757920000000002,16.49389,15.92738,15.62371,15.46522,0.03662363299999996
18.0324,16.90484,16.398429999999998,16.16488,16.0096,0.04753395149999999
19.42759,17.809739999999998,16.95415,16.533179999999998,16.13506,0.09382156799999991
20.87602,19.17462,17.73359,17.185670000000002,16.819110000000002,0.21379243999999975
19.5208,18.09826,17.46037,17.081870000000002,16.90164,0.09552402999999998
17.283360000000002,16.10289,15.39979,14.96183,14.60808,0.04695937600000002
20.32256,18.09323,17.09956,16.65146,16.31764,0.12587855599999995
18.64441,17.64435,17.31523,17.08595,16.873479999999997,0.06333488849999996
19.8161,17.94427,16.88963,16.42587,16.14331,0.11332845099999998
18.83464,17.15448,16.339979999999997,15.94129,15.62585,0.07152232799999987
17.45572,16.19368,15.5521,15.20391,14.892879999999998,0.03528237450000006
19.42123,18.20693,17.39089,16.99302,16.72939,0.12894121300000014
19.85286,17.92914,16.96669,16.56147,16.2117,0.09738407949999989
19.45763,18.31118,17.85298,17.5233,17.30479,0.07679442149999999
22.41574,19.63421,18.72715,18.30575,18.01904,0.10147272400000004
18.727220000000003,17.59465,17.08084,16.72503,16.5397,0.08911804550000006
18.48534,17.230629999999998,16.71593,16.38455,16.15377,0.06415707964999996
21.93869,19.47124,17.93281,17.43007,17.00597,0.21409095499999978
19.72155,17.863979999999998,16.812,16.355179999999997,16.02104,0.13738146550000002
19.43903,17.64235,16.68039,16.20382,15.88807,0.10018955149999999
20.22217,18.47276,17.62503,17.22614,16.93225,0.09022881350000002
19.89945,17.89415,16.74568,16.25263,15.88656,0.12829807200000018
19.32463,17.35586,16.42829,16.01152,15.69467,0.08590769300000003
20.13157,18.53425,17.47458,17.0119,16.68658,0.15340746949999987
17.83606,16.51181,15.97093,15.65413,15.40033,0.04086916900000001
20.374,18.37865,17.27975,16.78058,16.36725,0.14464400700000002
20.26855,18.37533,17.32285,16.87602,16.473110000000002,0.13259850850000002
20.25014,18.33306,17.27649,16.85375,16.50574,0.12501917649999997
18.45359,16.71804,15.81734,15.34927,14.98735,0.07601514499999994
19.6427,18.19548,17.35864,16.97213,16.66868,0.12378627150000021
19.61508,18.37525,17.62912,17.21796,16.95453,0.1313684135000001
18.87932,17.86945,17.535320000000002,17.354470000000003,17.21861,0.04386293100000004
18.0009,16.47328,15.675020000000002,15.27475,14.99651,0.0577975385
19.85578,18.22967,17.25967,16.849220000000003,16.50921,0.12476482399999998
19.55738,17.98516,17.37341,17.013279999999998,16.69098,0.07950564704999998
17.6867,16.29581,15.61964,15.18247,14.86882,0.05134035349999995
19.78877,18.40354,17.41629,16.98207,16.6792,0.166563768
18.87631,16.81764,15.708420000000002,15.24944,14.8764,0.09120494424999995
18.04033,16.58285,15.85602,15.48966,15.217,0.047566931000000034
20.22694,18.59488,17.652620000000002,17.16335,16.85315,0.13770250799999992
20.85331,18.85358,17.75478,17.24071,16.853479999999998,0.14601919550000006
20.6203,18.53337,17.34992,16.8559,16.479039999999998,0.16140846000000006
21.68115,19.17813,17.92784,17.442970000000003,17.08087,0.17550094949999984
19.93773,18.2965,17.24776,16.747729999999997,16.38326,0.1398458269999999
18.41601,16.86293,16.07245,15.64472,15.353979999999998,0.06206507749999995
19.96916,18.29673,17.45101,17.03448,16.675179999999997,0.10436262249999985
19.41289,17.55966,16.578,16.15987,15.81064,0.09502510500000003
19.35496,17.7811,16.993560000000002,16.60952,16.30929,0.0947763275
20.37794,18.77949,17.739320000000003,17.25915,16.96293,0.17571948599999992
16.23259,15.1362,14.68152,14.444,14.26709,0.02508778254999994
17.47185,16.210820000000002,15.64781,15.3275,15.10286,0.04214000379999999
20.27606,18.22733,17.277379999999997,16.84994,16.510939999999998,0.10399063199999993
20.58621,18.8951,17.87838,17.35079,16.89199,0.1332987619999999
20.55444,18.67201,17.45461,16.9483,16.60941,0.1778347029999999
20.49302,18.56408,17.37225,16.90588,16.51509,0.15409206500000022
19.38123,17.96786,17.3417,16.98039,16.72645,0.07959426049999989
20.39194,18.58573,17.72922,17.34938,17.04198,0.10365464749999999
19.48876,17.29413,16.465339999999998,16.02768,15.68535,0.08945748900000007
19.91811,18.29251,17.50839,17.111320000000003,16.83332,0.09418689099999997
18.23378,16.46941,15.93776,15.63338,15.45142,0.048699978000000005
21.06622,18.89289,17.60707,17.124779999999998,16.742379999999997,0.1943184050000001
19.30989,18.02561,17.48009,17.19511,17.0649,0.07449169354999992
19.80832,18.38606,17.65868,17.18137,16.90554,0.11132445349999999
21.17219,18.76098,17.262710000000002,16.73051,16.35558,0.2388260799999997
18.66931,16.45975,15.32311,14.76455,14.29803,0.07675108349999987
20.84998,18.81147,17.49428,16.971729999999997,16.604979999999998,0.20141333299999986
19.73732,17.91753,17.07147,16.66892,16.3491,0.08188976000000013
18.99148,17.100579999999997,16.23234,15.82911,15.48726,0.0737366895
19.6595,18.43509,17.85581,17.49663,17.27432,0.08841418249999995
19.01433,17.520229999999998,16.8182,16.46796,16.21469,0.0809252100999999
18.99514,17.48696,16.74563,16.34542,16.12611,0.0640428723
20.0835,18.27018,17.32488,16.9077,16.62493,0.11298549600000002
19.529770000000003,18.26759,17.70951,17.40028,17.14569,0.09022343549999996
19.80166,18.39059,17.618270000000003,17.14656,16.86897,0.11385989550000016
19.98895,18.07839,16.79139,16.27301,15.898129999999998,0.17207241149999983
20.78423,18.80579,17.59392,17.121920000000003,16.77756,0.18213272999999994
19.79602,18.49175,17.77459,17.37801,17.138460000000002,0.11657447399999982
19.9712,18.5968,17.84771,17.45624,17.16553,0.12300681700000006
20.20613,18.55521,17.5273,17.01724,16.70686,0.15196828149999997
18.20181,16.66969,15.99527,15.62353,15.37576,0.056096118000000014
17.91169,16.02047,15.15511,14.7394,14.42316,0.05082645299999995
18.193,16.70632,16.03644,15.68582,15.46411,0.054057543500000055
18.90566,17.90342,17.516939999999998,17.29271,17.12923,0.06845076899999994
20.01066,18.00927,17.08231,16.654020000000003,16.31192,0.10313219049999992
20.34153,18.39272,17.40023,16.93319,16.52693,0.1075955304999999
19.70806,18.03456,17.16791,16.72864,16.39967,0.09618907049999992
20.07589,18.01975,16.78568,16.33269,15.939229999999998,0.1656158434999998
20.07608,18.64577,17.877229999999997,17.48834,17.228679999999997,0.13728207399999995
19.61485,18.45225,17.57191,17.07236,16.80036,0.18324218199999998
19.34062,18.21119,17.645429999999998,17.31417,17.20084,0.0954938235
19.29554,16.983420000000002,15.7964,15.395920000000002,14.93696,0.09075931200000005
18.94998,17.724420000000002,17.11583,16.792,16.56925,0.06685496249999992
19.13066,17.99992,17.37815,16.967570000000002,16.78185,0.12187142155
19.09115,17.11174,16.136879999999998,15.6985,15.31174,0.09912040849999987
19.81132,18.15514,17.24018,16.84434,16.49995,0.11072257249999992
19.72685,17.9887,16.976110000000002,16.54956,16.172420000000002,0.11333461699999994
20.17684,18.67393,17.775879999999997,17.273989999999998,16.84305,0.13634935000000012
20.74253,18.79262,17.82442,17.31952,16.9247,0.11632129599999987
20.50593,18.67025,17.60869,17.09779,16.664279999999998,0.14407102000000008
18.30852,17.137320000000003,16.70185,16.37499,16.23094,0.04768815899999998
20.08294,18.70503,17.86468,17.427979999999998,17.17226,0.13201692250000002
18.55089,17.26481,16.728479999999998,16.41094,16.167939999999998,0.07194054349999993
20.1587,18.65907,17.7864,17.350479999999997,16.97273,0.1286958144999999
19.58378,18.40285,17.78472,17.36335,17.12145,0.10998810499999999
18.54808,17.37944,17.00416,16.783279999999998,16.61497,0.04663900299999994
20.45315,18.57899,17.28913,16.82907,16.438879999999997,0.18287647550000002
19.37288,17.90188,17.22738,16.84347,16.49857,0.08465800199999991
20.38405,18.53567,17.360889999999998,16.87124,16.47935,0.15994760750000003
19.27699,17.7867,17.053420000000003,16.66698,16.421770000000002,0.08330908049999991
20.37888,18.77092,17.809260000000002,17.35087,17.0197,0.14427550499999978
18.44233,17.25306,16.77498,16.40556,16.12894,0.0665754995
19.35223,18.20974,17.72608,17.42896,17.27589,0.06105656800000002
20.13536,18.322370000000003,17.45482,17.056160000000002,16.76425,0.11238269199999991
19.50914,17.548460000000002,16.76582,16.37151,16.06961,0.06543323839999995
20.10696,18.2525,17.15236,16.652260000000002,16.28302,0.1417505789999999
19.78841,18.09351,17.28957,16.90324,16.628220000000002,0.08285527650000006
20.59507,18.53215,17.44942,17.00761,16.634710000000002,0.13768831550000007
19.14646,17.039720000000003,15.93559,15.46271,15.06721,0.10260359750000017
19.60559,18.44292,17.79632,17.46106,17.27684,0.09748836999999991
20.75923,19.01075,17.71012,17.17417,16.8412,0.19555779500000015
21.19615,18.97925,17.71718,17.228720000000003,16.83436,0.17868994499999982
19.441370000000003,17.57141,16.56733,16.1396,15.78194,0.10181540400000005
20.21397,18.06443,16.9894,16.4868,16.11433,0.13055065299999996
20.06073,18.61578,17.85136,17.45335,17.14795,0.11277502850000003
19.13405,18.17351,17.74115,17.41248,17.31545,0.08102330949999996
19.16677,17.86129,17.13958,16.72263,16.46818,0.10701946999999999
19.35105,18.15936,17.74334,17.56117,17.410829999999997,0.04767066549999997
19.37708,17.82037,17.29982,17.00743,16.81641,0.062383884500000014
20.88711,18.77632,17.73021,17.30544,16.899620000000002,0.139432253
20.31575,18.20717,17.03855,16.56717,16.205479999999998,0.15841579199999992
18.97708,17.825120000000002,17.37246,17.07377,16.869979999999998,0.06915981459999997
22.46061,19.28286,17.81537,17.24829,16.88743,0.2493965549999998
19.00757,17.36318,16.53042,16.14977,15.85958,0.07853068149999996
19.74364,17.902260000000002,16.92073,16.504739999999998,16.1427,0.1048480250000001
18.49145,17.13203,16.4939,16.1488,15.90579,0.06541721850000004
17.857310000000002,16.69306,16.22281,15.94344,15.74483,0.03715266599999997
21.44089,19.123,17.680220000000002,17.14639,16.76239,0.2382526349999998
20.06005,18.28879,17.41465,17.02393,16.70097,0.0915716064999999
19.879620000000003,18.12711,17.03557,16.54179,16.165760000000002,0.16251526399999985
19.59941,18.17067,17.22795,16.79826,16.40812,0.14299365899999988
20.5093,18.44339,17.274060000000002,16.7471,16.32627,0.16122999700000007
18.43937,16.46274,15.56316,15.11858,14.81873,0.06932045799999997
19.39659,18.23565,17.64179,17.24219,17.012970000000003,0.10731668099999991
20.28709,18.34903,17.21155,16.73501,16.36766,0.151755042
18.06127,16.84694,16.40011,16.12528,15.90494,0.0469625825
18.72629,17.52311,17.02048,16.782220000000002,16.585810000000002,0.061814955499999956
20.32822,18.46663,17.345,16.91487,16.51886,0.15151610100000007
19.14367,18.01766,17.40502,17.00681,16.808870000000002,0.11163508969999997
19.06344,18.05357,17.67983,17.41324,17.32174,0.07462704999999996
21.41396,19.15738,17.74334,17.21789,16.83612,0.2247868549999994
21.09192,18.91189,17.72462,17.247870000000002,16.88191,0.1703169849999998
21.42171,18.97654,17.601779999999998,17.08436,16.70175,0.20467937500000002
20.34198,18.65473,17.77582,17.3217,16.980220000000003,0.10491296849999998
20.24564,18.390970000000003,17.36514,16.87051,16.50929,0.12949095600000007
18.02715,16.02903,15.118529999999998,14.69108,14.38301,0.06613555175
19.56424,17.81987,17.0038,16.588720000000002,16.30378,0.06850190100000003
19.23759,18.17941,17.70279,17.40174,17.23305,0.0741239794999999
18.97151,17.35294,16.55218,16.097720000000002,15.76612,0.07935779415
18.74146,18.18658,17.40954,16.9867,16.7377,0.12391259049999995
17.95373,16.00656,15.08983,14.62563,14.32501,0.051790337
19.43523,18.06243,17.245070000000002,16.81448,16.53501,0.11422866299999992
20.25939,18.37945,17.137620000000002,16.67784,16.36036,0.174884102
20.1937,18.29609,17.33375,16.918129999999998,16.56607,0.11259262050000012
19.66281,18.39125,17.709670000000003,17.30171,17.08788,0.12160242499999983
16.54052,14.90226,14.13658,13.76085,13.53141,0.03140791079999993
18.35333,16.904729999999997,16.2073,15.8473,15.56076,0.06369263599999994
18.55316,16.6743,15.793829999999998,15.35826,15.00988,0.06385655699999997
20.41395,18.43111,17.12484,16.56545,16.16214,0.18170220200000006
19.59542,18.01805,17.14262,16.760479999999998,16.479589999999998,0.1049035424999999
20.962670000000003,18.9982,17.76375,17.2475,16.8302,0.181258873
20.55319,18.73243,17.55038,17.03957,16.65876,0.16657389000000022
20.53311,18.76474,17.7212,17.25935,16.87678,0.1428221530000001
19.10087,17.69185,17.53003,17.01762,16.68623,0.073732385
18.5528,16.67614,15.71821,15.26127,14.92084,0.06907505750000006
19.19911,17.55653,16.66378,16.21436,15.88376,0.07839886400000001
20.79778,18.79571,17.54816,17.01795,16.63125,0.18811662150000014
19.2333,17.12881,16.03547,15.51079,15.12631,0.09300620500000008
20.55882,18.76465,17.689239999999998,17.2218,16.8613,0.15143772500000002
19.70253,17.92409,16.95767,16.5081,16.12581,0.10620374899999993
19.80074,18.28021,17.30483,16.81597,16.441110000000002,0.13393429899999978
19.34443,18.12992,17.55823,17.23854,17.01444,0.0832609134999999
19.75249,18.18116,17.29467,16.81278,16.43974,0.12818985749999978
21.64458,19.47263,18.1481,17.58725,17.16597,0.1654744995
19.221770000000003,18.02778,17.66289,17.32734,17.26114,0.07665907449999995
20.22544,18.3328,17.25906,16.74316,16.34419,0.13109375699999992
19.90889,18.37508,17.3435,16.825129999999998,16.4683,0.1638509340000002
20.24562,18.54139,17.639879999999998,17.1803,16.82309,0.101948463
20.51238,18.7056,17.608810000000002,17.10345,16.70046,0.1507585605000002
18.74489,17.19761,16.38516,15.968520000000002,15.70291,0.08911959015000001
20.25616,18.36887,17.290229999999998,16.84524,16.52587,0.14160724900000013
18.80515,17.608829999999998,16.95202,16.58898,16.347379999999998,0.08110906899999987
